#j,#i,Submodel_Name,Powertrain_Name,Powertrain_Link
12515,3,Mercedes-Benz C-Class Sedan W203 phase-II 4MATIC (4WD),"Mercedes-Benz C 350 4MATIC (aut. 5)  (Elegance, Avantgarde)",/car/2006/1537595/mercedes-benz_c_350_4matic.html
12516,4,Mercedes-Benz C-Class Sedan W203 phase-II 4MATIC (4WD),Mercedes-Benz C 350 4MATIC Luxury (aut. 5) ,/car/2006/1539545/mercedes-benz_c_350_4matic_luxury.html
12517,1,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 180 Kompressor (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536470/mercedes-benz_c_180_kompressor.html
12518,2,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 180 Kompressor automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536485/mercedes-benz_c_180_kompressor_automatic.html
12519,3,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 200 Kompressor (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536500/mercedes-benz_c_200_kompressor.html
12520,4,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 200 Kompressor automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536515/mercedes-benz_c_200_kompressor_automatic.html
12521,5,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 230 (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537385/mercedes-benz_c_230.html
12522,6,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 230 7G-Tronic (aut. 7)  (Classic, Elegance, Avantgarde)",/car/2006/1537400/mercedes-benz_c_230_7g-tronic.html
12523,7,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 230 Sport (man. 6) ,/car/2006/1539440/mercedes-benz_c_230_sport.html
12524,8,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 230 Sport 7G-Tronic (aut. 7) ,/car/2006/1539455/mercedes-benz_c_230_sport_7g-tronic.html
12525,9,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 280 (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537445/mercedes-benz_c_280.html
12526,10,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 280 7G-Tronic (aut. 7)  (Classic, Elegance, Avantgarde)",/car/2006/1537460/mercedes-benz_c_280_7g-tronic.html
12527,11,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 280 Luxury (aut. 7) ,/car/2006/1539470/mercedes-benz_c_280_luxury.html
12528,12,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 350 (man. 6)  (Elegance, Avantgarde)",/car/2006/1537535/mercedes-benz_c_350.html
12529,13,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 350 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2006/1537550/mercedes-benz_c_350_7g-tronic.html
12530,14,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 350 Luxury (aut. 7) ,/car/2006/1539530/mercedes-benz_c_350_luxury.html
12531,15,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 350 Sport (man. 6) ,/car/2006/1539500/mercedes-benz_c_350_sport.html
12532,16,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),Mercedes-Benz C 350 Sport 7G-Tronic (aut. 7) ,/car/2006/1539515/mercedes-benz_c_350_sport_7g-tronic.html
12533,17,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI DPF (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536545/mercedes-benz_c_200_cdi_dpf.html
12534,18,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI DPF automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536560/mercedes-benz_c_200_cdi_dpf_automatic.html
12535,19,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI DPF (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536605/mercedes-benz_c_220_cdi_dpf.html
12536,20,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI DPF automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536620/mercedes-benz_c_220_cdi_dpf_automatic.html
12537,21,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 320 CDI (man. 6)  (Elegance, Avantgarde)",/car/2006/1537625/mercedes-benz_c_320_cdi.html
12538,22,Mercedes-Benz C-Class Sedan W203 phase-II RWD (2WD),"Mercedes-Benz C 320 CDI 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2006/1537640/mercedes-benz_c_320_cdi_7g-tronic.html
12539,1,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),"Mercedes-Benz C 300 4MATIC 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2010/1550990/mercedes-benz_c_300_4matic_7g-tronic.html
12540,2,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),Mercedes-Benz C 300 4MATIC Luxury 7G-Tronic (aut. 7) ,/car/2010/1552400/mercedes-benz_c_300_4matic_luxury_7g-tronic.html
12541,3,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),Mercedes-Benz C 300 4MATIC Sport 7G-Tronic (aut. 7) ,/car/2010/1552385/mercedes-benz_c_300_4matic_sport_7g-tronic.html
12542,4,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),"Mercedes-Benz C 350 4MATIC 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2010/1551050/mercedes-benz_c_350_4matic_7g-tronic.html
12543,5,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),Mercedes-Benz C 250 CDI 4MATIC BlueEfficiency 7G-Tronic (aut. 7) ,/car/2010/1551425/mercedes-benz_c_250_cdi_4matic_blueefficiency_7g-tronic.html
12544,6,Mercedes-Benz C-Class Sedan W204 phase-I 4MATIC (4WD),"Mercedes-Benz C 350 CDI 4MATIC BlueEfficiency 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2010/1551185/mercedes-benz_c_350_cdi_4matic_blueefficiency_7g-tronic.html
12545,1,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 180 Kompressor BlueEfficiency (man. 6)  (Classic, Elegance, Avantgarde)",/car/2010/1550540/mercedes-benz_c_180_kompressor_blueefficiency.html
12546,2,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 180 CGI BlueEfficiency (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1551380/mercedes-benz_c_180_cgi_blueefficiency.html
12547,3,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 180 CGI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1551230/mercedes-benz_c_180_cgi_blueefficiency_automatic.html
12548,4,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 200 CGI BlueEfficiency (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1551290/mercedes-benz_c_200_cgi_blueefficiency.html
12549,5,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 200 CGI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1551260/mercedes-benz_c_200_cgi_blueefficiency_automatic.html
12550,6,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 200 Kompressor (man. 6)  (Classic, Elegance, Avantgarde)",/car/2010/1549925/mercedes-benz_c_200_kompressor.html
12551,7,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 250 CGI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1550675/mercedes-benz_c_250_cgi_blueefficiency_automatic.html
12552,8,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 300 (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1550960/mercedes-benz_c_300.html
12553,9,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 300 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2010/1550975/mercedes-benz_c_300_7g-tronic.html
12554,10,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),Mercedes-Benz C 300 Sport (man. 6) ,/car/2010/1552265/mercedes-benz_c_300_sport.html
12555,11,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 350 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2010/1551035/mercedes-benz_c_350_7g-tronic.html
12556,12,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),Mercedes-Benz C 350 Sport 7G-Tronic (aut. 7) ,/car/2010/1552340/mercedes-benz_c_350_sport_7g-tronic.html
12557,13,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 350 CGI BlueEfficiency 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2010/1550660/mercedes-benz_c_350_cgi_blueefficiency_7g-tronic.html
12558,14,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),Mercedes-Benz C 300 Luxury 7G-Tronic (aut. 7) ,/car/2010/1552415/mercedes-benz_c_300_luxury_7g-tronic.html
12559,15,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),Mercedes-Benz C 300 Sport 7G-Tronic (aut. 7) ,/car/2010/1552370/mercedes-benz_c_300_sport_7g-tronic.html
12560,16,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI BlueEfficiency (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1550825/mercedes-benz_c_200_cdi_blueefficiency.html
12561,17,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1550840/mercedes-benz_c_200_cdi_blueefficiency_automatic.html
12562,18,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI BlueEfficiency (man. 6)  (Classic, Elegance, Avantgarde)",/car/2010/1550705/mercedes-benz_c_220_cdi_blueefficiency.html
12563,19,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI BlueEfficiency (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1551395/mercedes-benz_c_220_cdi_blueefficiency.html
12564,20,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1550720/mercedes-benz_c_220_cdi_blueefficiency_automatic.html
12565,21,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 250 CDI BlueEfficiency (man. 6)  (Base, Elegance, Avantgarde)",/car/2010/1550765/mercedes-benz_c_250_cdi_blueefficiency.html
12566,22,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 250 CDI BlueEfficiency automatic (aut. 5)  (Base, Elegance, Avantgarde)",/car/2010/1550780/mercedes-benz_c_250_cdi_blueefficiency_automatic.html
12567,23,Mercedes-Benz C-Class Sedan W204 phase-I RWD (2WD),"Mercedes-Benz C 350 CDI BlueEfficiency 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2010/1551170/mercedes-benz_c_350_cdi_blueefficiency_7g-tronic.html
12568,1,Mercedes-Benz C-Class Sedan W204 phase-II 4MATIC (4WD),Mercedes-Benz C 300 4MATIC Luxury (aut. 7) ,/car/2013/1552565/mercedes-benz_c_300_4matic_luxury_7g-tronic.html
12569,2,Mercedes-Benz C-Class Sedan W204 phase-II 4MATIC (4WD),Mercedes-Benz C 300 4MATIC Sport (aut. 7) ,/car/2013/1552550/mercedes-benz_c_300_4matic_sport_7g-tronic.html
12570,3,Mercedes-Benz C-Class Sedan W204 phase-II 4MATIC (4WD),"Mercedes-Benz C 350 4MATIC (aut. 7)  (Elegance, Avantgarde)",/car/2013/1551695/mercedes-benz_c_350_blueefficiency_4matic_7g-tronic.html
12571,4,Mercedes-Benz C-Class Sedan W204 phase-II 4MATIC (4WD),"Mercedes-Benz C 250 CDI 4MATIC (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551680/mercedes-benz_c_250_cdi_4matic_blueefficiency_7g-tronic.html
12572,5,Mercedes-Benz C-Class Sedan W204 phase-II 4MATIC (4WD),"Mercedes-Benz C 300 CDI 4MATIC (aut. 7)  (Elegance, Avantgarde)",/car/2013/1551710/mercedes-benz_c_300_cdi_4matic_blueefficiency_7g-tronic.html
12573,1,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 180 (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/2080250/mercedes-benz_c_180.html
12574,2,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 180 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/2080265/mercedes-benz_c_180_7g-tronic.html
12575,3,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 200 (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/1551665/mercedes-benz_c_200_blueefficiency.html
12576,4,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 200 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551650/mercedes-benz_c_200_blueefficiency_7g-tronic.html
12577,5,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 250 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551485/mercedes-benz_c_250_blueefficiency_7g-tronic.html
12578,6,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),Mercedes-Benz C 250 Luxury (aut. 7) ,/car/2013/1552535/mercedes-benz_c_250_luxury_7g-tronic.html
12579,7,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),Mercedes-Benz C 250 Sport (aut. 7) ,/car/2013/1552520/mercedes-benz_c_250_sport_7g-tronic.html
12580,8,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 350 (aut. 7)  (Elegance, Avantgarde)",/car/2013/1551590/mercedes-benz_c_350_blueefficiency_7g-tronic.html
12581,9,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),Mercedes-Benz C 350 Sport (aut. 7) ,/car/2013/1552580/mercedes-benz_c_350_sport_7g-tronic.html
12582,10,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 180 CDI (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/1551965/mercedes-benz_c_180_cdi_blueefficiency.html
12583,11,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 180 CDI 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551980/mercedes-benz_c_180_cdi_blueefficiency_7g-tronic.html
12584,12,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/1551500/mercedes-benz_c_200_cdi_blueefficiency.html
12585,13,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551515/mercedes-benz_c_200_cdi_blueefficiency_7g-tronic.html
12586,14,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/1551545/mercedes-benz_c_220_cdi_blueefficiency.html
12587,15,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551530/mercedes-benz_c_220_cdi_blueefficiency_7g-tronic.html
12588,16,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 250 CDI (man. 6)  (Base, Elegance, Avantgarde)",/car/2013/1551560/mercedes-benz_c_250_cdi_blueefficiency.html
12589,17,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 250 CDI 7G-Tronic (aut. 7)  (Base, Elegance, Avantgarde)",/car/2013/1551575/mercedes-benz_c_250_cdi_blueefficiency_7g-tronic.html
12590,18,Mercedes-Benz C-Class Sedan W204 phase-II RWD (2WD),"Mercedes-Benz C 350 CDI (aut. 7)  (Elegance, Avantgarde)",/car/2013/1551605/mercedes-benz_c_350_cdi_blueefficiency_7g-tronic.html
12591,1,Mercedes-Benz C-Class T Wagon S203 phase-I 4MATIC (4WD),Mercedes-Benz C 240 4MATIC Station Wagon (aut. 5) ,/car/2003/1538795/mercedes-benz_c_240_4matic_station_wagon.html
12592,2,Mercedes-Benz C-Class T Wagon S203 phase-I 4MATIC (4WD),"Mercedes-Benz C 240 4MATIC T (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536215/mercedes-benz_c_240_4matic_t.html
12593,3,Mercedes-Benz C-Class T Wagon S203 phase-I 4MATIC (4WD),Mercedes-Benz C 320 4MATIC Station Wagon (aut. 5) ,/car/2003/1538810/mercedes-benz_c_320_4matic_station_wagon.html
12594,4,Mercedes-Benz C-Class T Wagon S203 phase-I 4MATIC (4WD),"Mercedes-Benz C 320 4MATIC T (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536275/mercedes-benz_c_320_4matic_t.html
12595,1,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 180 Kompressor T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536050/mercedes-benz_c_180_kompressor_t.html
12596,2,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 180 Kompressor T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536065/mercedes-benz_c_180_kompressor_t_automatic.html
12597,3,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 Kompressor T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536080/mercedes-benz_c_200_kompressor_t.html
12598,4,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 Kompressor T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536095/mercedes-benz_c_200_kompressor_t_automatic.html
12599,5,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 CGI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536185/mercedes-benz_c_200_cgi_t.html
12600,6,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),Mercedes-Benz C 240 Station Wagon (man. 6) ,/car/2003/1538735/mercedes-benz_c_240_station_wagon.html
12601,7,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),Mercedes-Benz C 240 Station Wagon automatic (aut. 5) ,/car/2003/1538750/mercedes-benz_c_240_station_wagon_automatic.html
12602,8,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 240 T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536140/mercedes-benz_c_240_t.html
12603,9,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 240 T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536155/mercedes-benz_c_240_t_automatic.html
12604,10,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),Mercedes-Benz C 320 Station Wagon (man. 6) ,/car/2003/1538765/mercedes-benz_c_320_station_wagon.html
12605,11,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),Mercedes-Benz C 320 Station Wagon automatic (aut. 5) ,/car/2003/1538780/mercedes-benz_c_320_station_wagon_automatic.html
12606,12,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 320 T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536260/mercedes-benz_c_320_t.html
12607,13,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 320 T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1537160/mercedes-benz_c_320_t_automatic.html
12608,14,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1535840/mercedes-benz_c_200_cdi_t.html
12609,15,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1535855/mercedes-benz_c_200_cdi_t_automatic.html
12610,16,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1536380/mercedes-benz_c_200_cdi_t.html
12611,17,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 200 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1536395/mercedes-benz_c_200_cdi_t_automatic.html
12612,18,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1535870/mercedes-benz_c_220_cdi_t.html
12613,19,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1537355/mercedes-benz_c_220_cdi_t.html
12614,20,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1535885/mercedes-benz_c_220_cdi_t_automatic.html
12615,21,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 220 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1537370/mercedes-benz_c_220_cdi_t_automatic.html
12616,22,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 270 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1535945/mercedes-benz_c_270_cdi_t.html
12617,23,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 270 CDI T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2003/1537280/mercedes-benz_c_270_cdi_t.html
12618,24,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 270 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1535960/mercedes-benz_c_270_cdi_t_automatic.html
12619,25,Mercedes-Benz C-Class T Wagon S203 phase-I RWD (2WD),"Mercedes-Benz C 270 CDI T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2003/1537295/mercedes-benz_c_270_cdi_t_automatic.html
12620,1,Mercedes-Benz C-Class T Wagon S203 phase-II 4MATIC (4WD),"Mercedes-Benz C 280 4MATIC T (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1537520/mercedes-benz_c_280_4matic_t.html
12621,2,Mercedes-Benz C-Class T Wagon S203 phase-II 4MATIC (4WD),"Mercedes-Benz C 350 4MATIC T (aut. 5)  (Elegance, Avantgarde)",/car/2006/1537610/mercedes-benz_c_350_4matic_t.html
12622,1,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 180 Kompressor T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536800/mercedes-benz_c_180_kompressor_t.html
12623,2,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 180 Kompressor T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536815/mercedes-benz_c_180_kompressor_t_automatic.html
12624,3,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 200 Kompressor T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1536830/mercedes-benz_c_200_kompressor_t.html
12625,4,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 200 Kompressor T automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1536845/mercedes-benz_c_200_kompressor_t_automatic.html
12626,5,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 230 T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537415/mercedes-benz_c_230_t.html
12627,6,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 230 T 7G-Tronic (aut. 7)  (Classic, Elegance, Avantgarde)",/car/2006/1537430/mercedes-benz_c_230_t_7g-tronic.html
12628,7,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 280 T (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537475/mercedes-benz_c_280_t.html
12629,8,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 280 T 7G-Tronic (aut. 7)  (Classic, Elegance, Avantgarde)",/car/2006/1537490/mercedes-benz_c_280_t_7g-tronic.html
12630,9,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 350 T (man. 6)  (Elegance, Avantgarde)",/car/2006/1537565/mercedes-benz_c_350_t.html
12631,10,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 350 T 7G-Tronic (aut. 7)  (Elegance, Avantgarde)",/car/2006/1537580/mercedes-benz_c_350_t_7g-tronic.html
12632,11,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI T DPF (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537190/mercedes-benz_c_200_cdi_t_dpf.html
12633,12,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 200 CDI T DPF automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1537205/mercedes-benz_c_200_cdi_t_dpf_automatic.html
12634,13,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI T DPF (man. 6)  (Classic, Elegance, Avantgarde)",/car/2006/1537220/mercedes-benz_c_220_cdi_t_dpf.html
12635,14,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 220 CDI T DPF automatic (aut. 5)  (Classic, Elegance, Avantgarde)",/car/2006/1537235/mercedes-benz_c_220_cdi_t_dpf_automatic.html
12636,15,Mercedes-Benz C-Class T Wagon S203 phase-II RWD (2WD),"Mercedes-Benz C 320 CDI T (man. 6)  (Elegance, Avantgarde)",/car/2006/1537655/mercedes-benz_c_320_cdi_t.html
