#j,#i,Submodel_Name,Powertrain_Name,Powertrain_Link
251,1,Aston Martin DBS Volante,Aston Martin DBS Volante (man. 6) ,/car/2011/1437650/aston_martin_dbs_volante.html
252,2,Aston Martin DBS Volante,Aston Martin DBS Volante Carbon Edition (aut. 6) ,/car/2011/1764275/aston_martin_dbs_volante_touchtronic-2.html
253,3,Aston Martin DBS Volante,Aston Martin DBS Volante Touchtronic-2 (aut. 6) ,/car/2011/1437665/aston_martin_dbs_volante_touchtronic-2.html
254,1,Aston Martin One-77,Aston Martin One-77 (n. ) ,/car/2011/1186355/aston_martin_one-77.html
255,1,Aston Martin V12 Vantage Coupe,Aston Martin V12 Vantage S Coupe 7-speed manual (man. 7) ,/car/2016/2470355/aston_martin_v12_vantage_s_coupe_7-speed_manual.html
256,2,Aston Martin V12 Vantage Coupe,Aston Martin V12 Vantage S Coupe Sportshift III (s-aut. 7) ,/car/2016/2470325/aston_martin_v12_vantage_s_coupe_sportshift_iii.html
257,3,Aston Martin V12 Vantage Coupe,Aston Martin V12 Vantage S Coupe (s-aut. 7) ,/car/2016/1912025/aston_martin_v12_vantage.html
258,4,Aston Martin V12 Vantage Coupe,Aston Martin V12 Vantage S Coupe 7-speed manual with Sport-Plus Pack (man. 7) ,/car/2016/2470415/aston_martin_v12_vantage_s_coupe_7-speed_manual_with_sport-plus_pack.html
259,5,Aston Martin V12 Vantage Coupe,Aston Martin V12 Vantage S Coupe Sportshift III with Sport-Plus Pack (s-aut. 7) ,/car/2016/2470385/aston_martin_v12_vantage_s_coupe_sportshift_iii_with_sport-plus_pack.html
260,1,Aston Martin V12 Vantage Roadster,Aston Martin V12 Vantage S Roadster 7-speed manual (man. 7) ,/car/2016/2470370/aston_martin_v12_vantage_s_roadster_7-speed_manual.html
261,2,Aston Martin V12 Vantage Roadster,Aston Martin V12 Vantage S Roadster Sportshift III (s-aut. 7) ,/car/2016/2470340/aston_martin_v12_vantage_s_roadster_sportshift_iii.html
262,3,Aston Martin V12 Vantage Roadster,Aston Martin V12 Vantage S Roadster (s-aut. 7) ,/car/2016/2071070/aston_martin_v12_vantage_s_roadster.html
263,4,Aston Martin V12 Vantage Roadster,Aston Martin V12 Vantage S Roadster 7-speed manual with Sport-Plus Pack (man. 7) ,/car/2016/2470430/aston_martin_v12_vantage_s_roadster_7-speed_manual_with_sport-plus_pack.html
264,5,Aston Martin V12 Vantage Roadster,Aston Martin V12 Vantage S Roadster Sportshift III with Sport-Plus Pack (s-aut. 7) ,/car/2016/2470400/aston_martin_v12_vantage_s_roadster_sportshift_iii_with_sport-plus_pack.html
265,1,Aston Martin V12 Vantage RS Prototype,Aston Martin V12 Vantage RS (s-aut. 6) ,/car/2007/1372550/aston_martin_v12_vantage_rs.html
266,1,Aston Martin V12 Zagato Coupe,Aston Martin V12 Zagato (man. 6) ,/car/2013/1614935/aston_martin_v12_zagato.html
267,1,Aston Martin V8 Vantage Coupe,Aston Martin V8 Vantage (man. 6) ,/car/2016/1437905/aston_martin_v8_vantage.html
268,2,Aston Martin V8 Vantage Coupe,Aston Martin V8 Vantage Sportshift (s-aut. 6) ,/car/2016/1437890/aston_martin_v8_vantage_sportshift.html
269,3,Aston Martin V8 Vantage Coupe,Aston Martin V8 Vantage S Coupe (s-aut. 7) ,/car/2016/1437755/aston_martin_v8_vantage_s.html
270,4,Aston Martin V8 Vantage Coupe,Aston Martin V8 Vantage GT8 (s-aut. 7) ,/car/2016/2515100/aston_martin_v8_vantage_gt8.html
271,1,Aston Martin V8 Vantage Roadster,Aston Martin V8 Vantage Roadster (man. 6) ,/car/2016/1437935/aston_martin_v8_vantage_roadster.html
272,2,Aston Martin V8 Vantage Roadster,Aston Martin V8 Vantage Roadster Sportshift (s-aut. 6) ,/car/2016/1437920/aston_martin_v8_vantage_roadster_sportshift.html
273,3,Aston Martin V8 Vantage Roadster,Aston Martin V8 Vantage S Roadster (s-aut. 7) ,/car/2016/1437770/aston_martin_v8_vantage_s_roadster.html
274,1,Aston Martin Vanquish 1st-gen. Coupe,Aston Martin V12 Vanquish S (s-aut. 6) ,/car/2006/1372595/aston_martin_v12_vanquish_s.html
275,1,Aston Martin Virage Coupe,Aston Martin Virage (aut. 6) ,/car/2012/1437800/aston_martin_virage.html
276,1,Aston Martin Virage Volante,Aston Martin Virage Volante (aut. 6) ,/car/2012/1437815/aston_martin_virage_volante.html
277,1,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.2 TFSI (man. 5)  (Ambition, Attraction, S-Line)",/car/2013/1335365/audi_a1_1_2_tfsi.html
278,2,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.4 TFSI (man. 6)  (Ambition, Attraction, S-Line)",/car/2013/1335380/audi_a1_1_4_tfsi.html
279,3,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.4 TFSI S-Tronic (d-cl. 7)  (Ambition, Attraction, S-Line)",/car/2013/1335395/audi_a1_1_4_tfsi_s-tronic.html
280,4,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.4 TFSI S-Tronic 119 g/km (d-cl. 7)  (Ambition, Attraction, S-Line)",/car/2013/1335425/audi_a1_1_4_tfsi_s-tronic_119_gkm.html
281,5,Audi A1 3-Door Hatchback 1st-gen. phase-I,Audi A1 1.4 TFSI (140) CoD (man. 6) ,/car/2013/1764485/audi_a1_1_4_tfsi_140_cylinder-on-demand.html
282,6,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.4 TFSI (185) S-Tronic (d-cl. 7)  (Ambition, S-Line)",/car/2013/1437950/audi_a1_1_4_tfsi_185_s-tronic.html
283,7,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.6 TDI (90) (man. 5)  (Ambition, Attraction, S-Line)",/car/2013/1437965/audi_a1_1_6_tdi_90.html
284,8,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.6 TDI (90) S-Tronic (d-cl. 7)  (Ambition, Attraction, S-Line)",/car/2013/1437980/audi_a1_1_6_tdi_90_s-tronic.html
285,9,Audi A1 3-Door Hatchback 1st-gen. phase-I,"Audi A1 1.6 TDI (105) (man. 5)  (Ambition, Attraction, S-Line)",/car/2013/1437995/audi_a1_1_6_tdi_105.html
286,10,Audi A1 3-Door Hatchback 1st-gen. phase-I,Audi A1 2.0 TDI (man. 6) ,/car/2013/1586300/audi_a1_2_0_tdi_ambition.html
287,1,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.0 TFSI Ultra (82) (man. 5) ,/car/2017/2502110/audi_a1_1_0_tfsi_ultra_82.html
288,2,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.0 TFSI Ultra (95) (man. 5) ,/car/2017/2170865/audi_a1_1_0_tfsi_ultra_95.html
289,3,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.0 TFSI Ultra (95) S-Tronic (d-cl. 7) ,/car/2017/2170880/audi_a1_1_0_tfsi_ultra_95_s-tronic.html
290,4,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.4 TFSI (125) (man. 6) ,/car/2017/2094920/audi_a1_1_4_tfsi_125.html
291,5,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.4 TFSI (125) S-Tronic (d-cl. 7) ,/car/2017/2094935/audi_a1_1_4_tfsi_125_s-tronic.html
292,6,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.4 TFSI (150) CoD S-Tronic (d-cl. 7) ,/car/2017/2094965/audi_a1_1_4_tfsi_150_cod_s-tronic.html
293,7,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.8 TFSI (192) S-Tronic (d-cl. 7) ,/car/2017/2094980/audi_a1_1_8_tfsi_192_s-tronic.html
294,8,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.4 TDI Ultra (90) (man. 5) ,/car/2017/2094995/audi_a1_1_4_tdi_ultra_90.html
295,9,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.4 TDI Ultra (90) S-Tronic (d-cl. 7) ,/car/2017/2095010/audi_a1_1_4_tdi_ultra_90_s-tronic.html
296,10,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.6 TDI (115) (man. 5) ,/car/2017/2095025/audi_a1_1_6_tdi_115.html
297,11,Audi A1 3-Door Hatchback 1st-gen. phase-II,Audi A1 1.6 TDI (115) S-Tronic (d-cl. 7) ,/car/2017/2095040/audi_a1_1_6_tdi_115_s-tronic.html
298,1,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.2 TFSI (man. 5)  (Ambition, Attraction)",/car/2013/1586315/audi_a1_sportback_1_2_tfsi.html
299,2,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.4 TFSI (man. 6)  (Ambition, Attraction)",/car/2013/1586330/audi_a1_sportback_1_4_tfsi.html
300,3,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.4 TFSI S-Tronic (d-cl. 7)  (Ambition, Attraction)",/car/2013/1586345/audi_a1_sportback_1_4_tfsi_s-tronic.html
301,4,Audi A1 Sportback 5-Door 1st-gen. phase-I,Audi A1 Sportback 1.4 TFSI (140) CoD (man. 6) ,/car/2013/1764530/audi_a1_sportback_1_4_tfsi_140_cylinder-on-demand.html
302,5,Audi A1 Sportback 5-Door 1st-gen. phase-I,Audi A1 Sportback 1.4 TFSI (185) S-Tronic (d-cl. 7) ,/car/2013/1586360/audi_a1_sportback_1_4_tfsi_185_s-tronic.html
303,6,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.6 TDI (90) (man. 5)  (Ambition, Attraction)",/car/2013/1586375/audi_a1_sportback_1_6_tdi_90.html
304,7,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.6 TDI (90) S-Tronic (d-cl. 7)  (Ambition, Attraction)",/car/2013/1586390/audi_a1_sportback_1_6_tdi_90_s-tronic.html
305,8,Audi A1 Sportback 5-Door 1st-gen. phase-I,"Audi A1 Sportback 1.6 TDI (105) (man. 5)  (Ambition, Attraction)",/car/2013/1586405/audi_a1_sportback_1_6_tdi_105.html
306,9,Audi A1 Sportback 5-Door 1st-gen. phase-I,Audi A1 Sportback 2.0 TDI (man. 6) ,/car/2013/1764500/audi_a1_sportback_2_0_tdi.html
307,1,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.0 TFSI Ultra (82) (man. 5) ,/car/2017/2502125/audi_a1_sportback_1_0_tfsi_ultra_82.html
308,2,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.0 TFSI Ultra (95) (man. 5) ,/car/2017/2170895/audi_a1_sportback_1_0_tfsi_ultra_95.html
309,3,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.0 TFSI Ultra (95) S-Tronic (d-cl. 7) ,/car/2017/2170910/audi_a1_sportback_1_0_tfsi_ultra_95_s-tronic.html
310,4,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.4 TFSI (125) (man. 6) ,/car/2017/2095055/audi_a1_sportback_1_4_tfsi_125.html
311,5,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.4 TFSI (125) S-Tronic (d-cl. 7) ,/car/2017/2095070/audi_a1_sportback_1_4_tfsi_125_s-tronic.html
312,6,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.4 TFSI (150) CoD S-Tronic (d-cl. 7) ,/car/2017/2095100/audi_a1_sportback_1_4_tfsi_150_cod_s-tronic.html
313,7,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.8 TFSI (192) S-Tronic (d-cl. 7) ,/car/2017/2095115/audi_a1_sportback_1_8_tfsi_192_s-tronic.html
314,8,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.4 TDI Ultra (90) (man. 5) ,/car/2017/2095130/audi_a1_sportback_1_4_tdi_ultra_90.html
315,9,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.4 TDI Ultra (90) S-Tronic (d-cl. 7) ,/car/2017/2095145/audi_a1_sportback_1_4_tdi_ultra_90_s-tronic.html
316,10,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.6 TDI (115) (man. 5) ,/car/2017/2095160/audi_a1_sportback_1_6_tdi_115.html
317,11,Audi A1 Sportback 5-Door 1st-gen. phase-II,Audi A1 Sportback 1.6 TDI (115) S-Tronic (d-cl. 7) ,/car/2017/2095175/audi_a1_sportback_1_6_tdi_115_s-tronic.html
318,1,Audi A2 5-Door Hatchback,Audi A2 1.4 (man. 5) ,/car/2004/249080/audi_a2_1_4.html
319,2,Audi A2 5-Door Hatchback,Audi A2 1.6 FSI (man. 5) ,/car/2004/249110/audi_a2_1_6_fsi.html
320,3,Audi A2 5-Door Hatchback,Audi A2 3L (s-aut. 5) ,/car/2004/249140/audi_a2_3l.html
321,4,Audi A2 5-Door Hatchback,Audi A2 1.4 TDI (man. 5) ,/car/2004/249095/audi_a2_1_4_tdi.html
322,5,Audi A2 5-Door Hatchback,Audi A2 1.4 TDI (90) (man. 5) ,/car/2004/249125/audi_a2_1_4_tdi_90.html
323,1,Audi A2 Concept,Audi A2 Concept (aut. 1) ,/car/2011/1764515/audi_a2_concept.html
324,1,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/1219100/audi_a3_1_6.html
325,2,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/249950/audi_a3_1_6.html
326,3,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.6 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/1219115/audi_a3_1_6_automatic.html
327,4,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.6 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/249965/audi_a3_1_6_automatic.html
328,5,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/1219175/audi_a3_1_8.html
329,6,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/249980/audi_a3_1_8.html
330,7,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/1219160/audi_a3_1_8_automatic.html
331,8,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/249995/audi_a3_1_8_automatic.html
332,9,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 T (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/1219190/audi_a3_1_8_t.html
333,10,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 T (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/250010/audi_a3_1_8_t.html
334,11,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 T automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/1219205/audi_a3_1_8_t_automatic.html
335,12,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 T automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/250025/audi_a3_1_8_t_automatic.html
336,13,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.8 T (180) (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/250175/audi_a3_1_8_t_180.html
337,14,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/250205/audi_a3_1_9_tdi.html
338,15,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/250235/audi_a3_1_9_tdi.html
339,16,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/250220/audi_a3_1_9_tdi_automatic.html
340,17,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/250250/audi_a3_1_9_tdi_automatic.html
341,18,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (110) (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/1219220/audi_a3_1_9_tdi_110.html
342,19,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (110) (man. 5)  (Attraction, Ambition, Ambiente)",/car/1999/250265/audi_a3_1_9_tdi_110.html
343,20,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (110) automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/1219235/audi_a3_1_9_tdi_110_automatic.html
344,21,Audi A3 2WD 1st-gen. phase-I (8L),"Audi A3 1.9 TDI (110) automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/1999/250280/audi_a3_1_9_tdi_110_automatic.html
345,1,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250310/audi_a3_1_6.html
346,2,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.6 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/2002/250325/audi_a3_1_6_automatic.html
347,3,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 (man. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250340/audi_a3_1_8.html
348,4,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/2002/250355/audi_a3_1_8_automatic.html
349,5,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 T (man. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250370/audi_a3_1_8_t.html
350,6,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 T  automatic (aut. 4)  (Attraction, Ambition, Ambiente)",/car/2002/250415/audi_a3_1_8_t__automatic.html
351,7,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 T Tiptronic (aut. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250385/audi_a3_1_8_t_tiptronic.html
352,8,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 T (180) (man. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250430/audi_a3_1_8_t_180.html
353,9,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.8 T (180) Tiptronic (aut. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250445/audi_a3_1_8_t_180_tiptronic.html
354,10,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250490/audi_a3_1_9_tdi.html
355,11,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.9 TDI Tiptronic (aut. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250505/audi_a3_1_9_tdi_tiptronic.html
356,12,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.9 TDI (130) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2002/250535/audi_a3_1_9_tdi_130.html
357,13,Audi A3 2WD 1st-gen. phase-II (8L),"Audi A3 1.9 TDI (130) Tiptronic (aut. 5)  (Attraction, Ambition, Ambiente)",/car/2002/250550/audi_a3_1_9_tdi_130_tiptronic.html
358,1,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/2004/250610/audi_a3_1_6.html
359,2,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 1.6 Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250625/audi_a3_1_6_tiptronic.html
360,3,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 1.6 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250640/audi_a3_1_6_fsi.html
361,4,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 2.0 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250655/audi_a3_2_0_fsi.html
362,5,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 2.0 FSI Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250670/audi_a3_2_0_fsi_tiptronic.html
363,6,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),Audi A3 2.0 TFSI DSG (d-cl. 6)  (Ambition),/car/2004/250685/audi_a3_2_0_tfsi_dsg.html
364,7,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/2004/250745/audi_a3_1_9_tdi.html
365,8,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 2.0 TDI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250760/audi_a3_2_0_tdi.html
366,9,Audi A3 2WD 3-Door 2nd-gen. phase-I (8P),"Audi A3 2.0 TDI DSG (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2004/250775/audi_a3_2_0_tdi_dsg.html
367,1,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.4 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250895/audi_a3_1_4_tfsi.html
368,2,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.6 (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/250835/audi_a3_1_6.html
369,3,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.6 Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250850/audi_a3_1_6_tiptronic.html
370,4,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.6 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250865/audi_a3_1_6_fsi.html
371,5,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.8 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250925/audi_a3_1_8_tfsi.html
372,6,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.8 TFSI S-Tronic (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250940/audi_a3_1_8_tfsi_s-tronic.html
373,7,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 FSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/250985/audi_a3_2_0_fsi.html
374,8,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 FSI Tiptronic (aut. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251000/audi_a3_2_0_fsi_tiptronic.html
375,9,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TFSI (man. 6)  (Ambition, Ambiente)",/car/2007/251045/audi_a3_2_0_tfsi.html
376,10,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TFSI S-Tronic (d-cl. 6)  (Ambition, Ambiente)",/car/2007/251075/audi_a3_2_0_tfsi_s-tronic.html
377,11,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.9 TDI (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/251210/audi_a3_1_9_tdi.html
378,12,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.9 TDI DPF (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/1190735/audi_a3_1_9_tdi_dpf.html
379,13,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.9 TDI E (man. 5)  (Attraction, Ambition, Ambiente)",/car/2007/251270/audi_a3_1_9_tdi_e.html
380,14,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 1.9 TDI S-Tronic DPF (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251225/audi_a3_1_9_tdi_s-tronic_dpf.html
381,15,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251300/audi_a3_2_0_tdi.html
382,16,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI DPF (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/1190765/audi_a3_2_0_tdi_dpf.html
383,17,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI DSG (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251315/audi_a3_2_0_tdi_dsg.html
384,18,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI DSG DPF (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/1190750/audi_a3_2_0_tdi_dsg_dpf.html
385,19,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI (170) (man. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251390/audi_a3_2_0_tdi_170.html
386,20,Audi A3 2WD 3-Door 2nd-gen. phase-II (8P),"Audi A3 2.0 TDI (170) DSG (d-cl. 6)  (Attraction, Ambition, Ambiente)",/car/2007/251405/audi_a3_2_0_tdi_170_dsg.html
387,1,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.2 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1186775/audi_a3_1_2_tfsi.html
388,2,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.2 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335515/audi_a3_1_2_tfsi_s-tronic.html
389,3,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.4 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1186805/audi_a3_1_4_tfsi.html
390,4,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.4 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335530/audi_a3_1_4_tfsi_s-tronic.html
391,5,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.8 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335545/audi_a3_1_8_tfsi.html
392,6,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.8 TFSI S-Tronic (d-cl. 7)  (Attraction, Ambition, Ambiente)",/car/2011/1335560/audi_a3_1_8_tfsi_s-tronic.html
393,7,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TFSI (man. 6)  (Attraction, Ambition, Ambiente)",/car/2011/1335590/audi_a3_2_0_tfsi.html
394,8,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 2.0 TFSI S-Tronic (d-cl. 6)  (Ambition, Ambiente)",/car/2011/1335605/audi_a3_2_0_tfsi_s-tronic.html
395,9,Audi A3 2WD 3-Door 2nd-gen. phase-III (8P),"Audi A3 1.6 TDI (90) (man. 5)  (Attraction, Ambition, Ambiente)",/car/2011/1335620/audi_a3_1_6_tdi_90.html
